05:57:19.861 [main] INFO  com.aa.wallpaper.Wallpaper - 初始页面 -> url -> https://www.zhihu.com/question/325648700
05:57:19.876 [main] INFO  com.aa.wallpaper.Wallpaper - 页面标题 -> 有什么可以将屏幕发挥到极致的壁纸? - 知乎
05:57:24.673 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-79fec613615e1345ef33e6f1fc087e43_hd.jpg  
05:57:24.727 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-966d910f2ae7282ddeb4776ca529ca32_hd.jpg  
05:57:24.754 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-d2874f37c26fae6c6296cf8a66aee9d5_hd.jpg  
05:57:24.763 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-80101026b5f85871e02ffbaeadb24f6f_hd.jpg  
05:57:24.896 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-39e77a78a2f6fe3fc0856e950bffd8df_hd.jpg  
05:57:24.906 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-a01ed84b84aec9f4ef1b886fe0c62834_hd.jpg  
05:57:25.004 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-2c5e1f8c87e515534ef94002decf6205_hd.jpg  
05:57:25.143 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-acc3bdc1626ae04a9711c9bbf08f4046_hd.jpg  
05:57:25.184 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-3e2502a0541a0dcb51e81ee4faa3cce3_hd.jpg  
05:57:25.189 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-058f9e6c391ef97719264d7822affe5f_hd.jpg  
